AssociationsNumber,club_number,sub_club_number,club_name,service_name,hole,ghin_number,Date,Index,Tscores
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,10/01/2013,20.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/15/2013,19.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/01/2013,19.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/15/2013,18.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/01/2013,19.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/15/2013,18.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/01/2013,18.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/15/2013,18.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/01/2013,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/15/2013,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/01/2013,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/15/2013,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/01/2013,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/15/2013,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/01/2013,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,02/15/2013,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,02/01/2013,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,01/15/2013,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,01/01/2013,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,12/15/2012,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,12/01/2012,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,11/15/2012,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,11/01/2012,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,10/15/2012,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,10/01/2012,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/15/2012,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/01/2012,19.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/15/2012,19.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/01/2012,19.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/15/2012,18.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/01/2012,18.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/15/2012,17.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/01/2012,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/15/2012,16.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/01/2012,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/15/2012,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/01/2012,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/15/2012,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/01/2012,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,02/15/2012,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,02/01/2012,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,01/15/2012,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,01/01/2012,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,12/15/2011,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,12/01/2011,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,11/15/2011,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,11/01/2011,15.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,10/15/2011,16.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,10/01/2011,16.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/15/2011,16.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/01/2011,16.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/15/2011,17.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/01/2011,17.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/15/2011,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/01/2011,18.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/15/2011,18.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/01/2011,18.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/15/2011,18.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/01/2011,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/15/2011,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/01/2011,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/15/2011,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/01/2011,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,02/15/2011,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,02/01/2011,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,01/15/2011,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,01/01/2011,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,12/15/2010,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,12/01/2010,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,11/15/2010,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,11/01/2010,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,10/15/2010,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,10/01/2010,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/15/2010,18.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/01/2010,17.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/15/2010,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/01/2010,17.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/15/2010,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/01/2010,17.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/15/2010,17.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/01/2010,17.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/15/2010,17.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/01/2010,17.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/15/2010,17.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/01/2010,17.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/15/2010,17.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/01/2010,17.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,02/15/2010,17.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,02/01/2010,17.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,01/15/2010,17.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,01/01/2010,17.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,12/01/2009,17.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,11/01/2009,17.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,10/14/2009,19.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/30/2009,19.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/16/2009,20.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/02/2009,20.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/19/2009,21.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/05/2009,20.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/22/2009,20.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/08/2009,20.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/24/2009,20.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/10/2009,19.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/27/2009,18.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/13/2009,18.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/29/2009,18.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/15/2009,18.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/25/2009,18.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/01/2009,18.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,02/01/2009,18.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,01/01/2009,18.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,12/01/2008,18.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,11/01/2008,18.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,10/15/2008,19.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,10/01/2008,19.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/17/2008,19.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/03/2008,20.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/20/2008,20.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/06/2008,22.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/23/2008,22.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/09/2008,21.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/25/2008,21.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/11/2008,21.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/28/2008,22.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/14/2008,23.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/30/2008,23.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/16/2008,23.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/26/2008,23.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/01/2008,23.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,02/01/2008,23.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,01/01/2008,23.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,11/02/2007,23.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,10/12/2007,22.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/21/2007,22.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/31/2007,21.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/17/2007,21.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/03/2007,21.1  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/20/2007,20.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/06/2007,19.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/22/2007,19.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/08/2007,19.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/25/2007,19.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/11/2007,19.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/20/2007,19.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/23/2007,19.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,10/20/2006,19.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,09/22/2006,19.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/25/2006,20.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,08/11/2006,21.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/28/2006,21.4  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,07/14/2006,22.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/30/2006,23.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/16/2006,24.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,06/02/2006,26.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/19/2006,26.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,05/05/2006,26.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,04/21/2006,26.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,0749042,03/24/2006,26.0  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,06/01/2019,17.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,05/15/2019,17.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,05/01/2019,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,04/15/2019,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,04/01/2019,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,03/15/2019,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,03/01/2019,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,02/15/2019,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,02/01/2019,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,01/15/2019,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,01/01/2019,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,12/15/2018,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,12/01/2018,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,11/15/2018,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,11/01/2018,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,10/15/2018,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,10/01/2018,17.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,09/15/2018,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,09/01/2018,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,08/15/2018,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,08/01/2018,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,07/15/2018,16.8  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,07/01/2018,16.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,06/15/2018,15.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,06/01/2018,15.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,05/15/2018,15.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,05/01/2018,15.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,04/15/2018,15.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,04/01/2018,15.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,03/15/2018,15.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,03/01/2018,15.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,02/15/2018,14.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,02/01/2018,14.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,01/15/2018,14.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,01/01/2018,14.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,12/15/2017,14.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,12/01/2017,14.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,11/15/2017,14.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,11/01/2017,14.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,10/15/2017,14.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,10/01/2017,14.9  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,09/15/2017,15.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,09/01/2017,15.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,08/15/2017,15.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,08/01/2017,15.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,07/15/2017,15.3  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,07/01/2017,14.7  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,06/15/2017,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,06/01/2017,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,05/15/2017,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,05/01/2017,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,04/15/2017,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,04/01/2017,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,03/15/2017,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,03/01/2017,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,02/15/2017,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,02/01/2017,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,01/15/2017,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,01/01/2017,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,12/15/2016,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,12/01/2016,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,11/15/2016,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,11/01/2016,14.2  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,10/15/2016,14.5  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,10/01/2016,14.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,09/15/2016,14.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,09/01/2016,14.6  ,0
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,08/15/2016,14.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,08/01/2016,14.9  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,07/15/2016,14.5  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,07/01/2016,14.5  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,06/15/2016,14.2  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,06/01/2016,14.2  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,05/15/2016,14.1  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,05/01/2016,13.9  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,04/15/2016,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,04/01/2016,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,03/15/2016,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,03/01/2016,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,02/15/2016,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,02/01/2016,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,01/15/2016,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,01/01/2016,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,12/15/2015,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,12/01/2015,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,11/15/2015,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,11/01/2015,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,10/15/2015,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,10/01/2015,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,09/15/2015,13.6  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,09/01/2015,13.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,08/15/2015,13.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,08/01/2015,13.8  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,07/15/2015,14.0  ,1
11,016,11-0016-01,TERRACE PARK COUNTRY CLUB,MENS,18,1625591,07/01/2015,14.1  ,1
